cycle,rank,fish_id,position_x,position_y,weight
9126,2,11,-2.773411,1.618005,2.000000
9126,3,12,0.819033,1.504594,1.000000
9126,3,13,-2.584447,0.634017,1.000000
9126,3,14,-2.958995,2.465781,1.000000
9126,3,15,1.054858,1.018707,1.000000
9127,0,0,0.852340,1.390105,1.000000
9127,0,1,0.701214,1.601669,1.000000
9127,0,2,0.038835,2.469460,1.000000
9127,0,3,-2.594045,1.665129,1.000000
9127,1,4,1.367616,0.401844,1.000000
9127,1,5,0.779490,0.368692,5.295768
9127,1,6,-1.082400,1.988744,1.000000
9127,1,7,0.146150,0.488407,1.000000
9127,2,8,0.873740,1.403115,1.000000
9127,2,9,-1.512911,-0.209220,1.000000
9127,2,10,-1.950921,0.720537,1.472032
9127,2,11,-2.465096,1.796114,1.904926
9127,3,12,1.133701,1.682463,1.000000
9127,3,13,-1.836914,0.980107,2.000000
9127,3,14,-2.649521,2.645728,1.000000
9127,3,15,1.366618,1.195751,1.000000
9128,0,0,0.984809,0.857185,1.000000
9128,0,1,0.831264,1.069645,1.000000
9128,0,2,0.169294,1.940946,1.000000
9128,0,3,-2.470626,1.133285,1.000000
9128,1,4,1.500358,-0.132756,1.000000
9128,1,5,0.911393,-0.165451,4.533151
9128,1,6,-0.953833,1.456907,1.000000
9128,1,7,0.277852,-0.049663,1.000000
9128,2,8,1.134111,0.337953,2.000000
9128,2,9,-1.385766,-0.747264,1.000000
9128,2,10,-1.823358,0.187661,1.000000
9128,2,11,-2.340922,1.264472,1.000000
9128,3,12,1.266172,1.150577,1.000000
9128,3,13,-1.712667,0.446675,1.503157
9128,3,14,-2.525196,2.115768,1.000000
9128,3,15,1.499408,0.662181,1.000000
9129,0,0,1.893185,0.866686,1.062086
9129,0,1,1.328474,1.331867,1.000000
9129,0,2,0.669923,2.198277,1.000000
9129,0,3,-1.976349,1.799512,1.040109
9129,1,4,2.157922,-0.180885,1.104281
9129,1,5,1.410780,0.099530,4.471542
9129,1,6,-0.450855,1.719936,1.000000
9129,1,7,1.346531,0.593138,2.000000
9129,2,8,1.632399,0.601898,1.881241
9129,2,9,-0.358389,-0.338949,1.198675
9129,2,10,-1.209352,0.715200,1.013507
9129,2,11,-1.838470,1.527194,1.000000
9129,3,12,1.765105,1.413677,1.000000
9129,3,13,-1.204295,0.710366,1.355332
9129,3,14,-2.267706,1.883751,1.004735
9129,3,15,1.991018,0.926048,1.000000
9130,0,0,1.722904,0.647585,1.000000
9130,0,1,1.159035,1.113708,1.000000
9130,0,2,-0.037295,1.953177,1.468936
9130,0,3,-2.151588,1.581320,1.000000
9130,1,4,1.991884,-0.399864,1.000000
9130,1,5,1.239666,-0.120484,4.312123
9130,1,6,-0.623838,1.502642,1.000000
9130,1,7,1.176817,0.374586,1.000000
9130,2,8,1.463671,0.382934,1.333024
9130,2,9,-0.532381,-0.558571,1.000000
9130,2,10,-1.382452,0.496248,1.000000
9130,2,11,-2.292704,1.158911,2.000000
9130,3,12,1.594634,1.195934,1.000000
9130,3,13,-1.377867,0.490445,1.000000
9130,3,14,-2.274349,1.252949,1.816207
9130,3,15,1.819593,0.707208,1.000000
9131,0,0,1.054830,-0.124889,2.000000
9131,0,1,0.838376,0.742831,1.000000
9131,0,2,-0.362558,1.587702,1.000000
9131,0,3,-2.478261,1.212134,1.000000
9131,1,4,1.674297,-0.771662,1.000000
9131,1,5,1.300150,-0.053223,4.349001
9131,1,6,-0.945512,1.132417,1.000000
9131,1,7,0.855979,0.002369,1.000000
9131,2,8,1.144005,0.011314,1.000000
9131,2,9,-0.855064,-0.930994,1.000000
9131,2,10,-1.704323,0.125234,1.000000
9131,2,11,-2.616632,0.787979,1.000000
9131,3,12,1.274096,0.825188,1.000000
9131,3,13,-1.700966,0.118759,1.000000
9131,3,14,-2.601641,0.881978,1.000000
9131,3,15,1.499740,0.334938,1.000000
9132,0,0,1.238047,-0.687231,2.113505
9132,0,1,1.493108,0.494857,2.000000
9132,0,2,0.100434,1.777532,1.862585
9132,0,3,-2.200147,1.155292,1.000000
9132,1,4,1.943271,-0.820233,1.000000
9132,1,5,1.570366,-0.106616,4.295935
9132,1,6,-0.672944,1.076857,1.000000
9132,1,7,1.126938,-0.049913,1.000000
9132,2,8,1.415844,-0.042024,1.000000
9132,2,9,-0.320745,-1.318814,1.261006
9132,2,10,-1.430752,0.071309,1.000000
9132,2,11,-2.340142,0.733825,1.000000
9132,3,12,1.543932,0.770270,1.000000
9132,3,13,-1.424852,0.065535,1.000000
9132,3,14,-2.326586,0.827145,1.000000
9132,3,15,1.763036,0.280824,1.000000
9133,0,0,1.097124,-0.650198,1.000000
9133,0,1,1.351780,0.535507,1.000000
9133,0,2,-0.042801,1.830196,1.000000
9133,0,3,-2.345394,1.197361,1.000000
9133,1,4,1.724906,-0.326242,1.295872
9133,1,5,1.428637,-0.066521,1.712456
9133,1,6,-0.815541,1.119815,1.000000
9133,1,7,0.985646,-0.009469,1.000000
9133,2,8,1.148264,-0.205245,2.000000
9133,2,9,-0.464747,-1.281649,1.000000
9133,2,10,-1.578498,0.111642,1.000000
9133,2,11,-2.482793,0.774875,1.000000
9133,3,12,1.214007,1.017277,1.730000
9133,3,13,-1.569934,0.105554,1.000000
9133,3,14,-2.475209,0.869035,1.000000
9133,3,15,1.621350,0.321422,1.000000
9134,0,0,1.281631,-0.631125,1.000000
9134,0,1,1.785499,1.111160,1.917899
9134,0,2,0.146116,1.842927,1.000000
9134,0,3,-2.151296,1.214308,1.000000
9134,1,4,1.913667,-0.305726,1.000000
9134,1,5,1.616494,-0.047553,1.617824
9134,1,6,-0.625233,1.138458,1.000000
9134,1,7,1.083910,0.245436,1.367617
9134,2,8,1.168104,-0.255545,2.024106
9134,2,9,-0.275606,-1.261914,1.000000
9134,2,10,-1.387772,0.130573,1.000000
9134,2,11,-2.289813,0.792720,1.000000
9134,3,12,1.402381,1.034776,1.226132
9134,3,13,-1.136686,-0.430054,2.000000
9134,3,14,-2.280685,0.886213,1.000000
9134,3,15,1.805634,0.339974,1.000000
9135,0,0,1.161133,-0.990002,1.000000
9135,0,1,1.667217,0.759056,1.000000
9135,0,2,-0.014397,1.004610,2.000000
9135,0,3,-2.275620,0.860720,1.000000
9135,1,4,1.777937,-1.225064,1.847870
9135,1,5,1.496385,-0.402849,1.000000
9135,1,6,-0.748133,0.785127,1.000000
9135,1,7,0.608255,-0.048387,2.097810
9135,2,8,1.047752,-0.611444,1.000000
9135,2,9,-0.397813,-1.621073,1.000000
9135,2,10,-1.511820,-0.223586,1.000000
9135,2,11,-2.412579,0.438913,1.000000
9135,3,12,1.281037,0.680836,1.000000
9135,3,13,-1.264350,-0.789105,1.000000
9135,3,14,-2.403369,0.532396,1.000000
9135,3,15,1.688484,-0.014498,1.000000
9136,0,0,1.554138,-0.765048,1.688454
9136,0,1,1.607598,1.031090,1.000000
9136,0,2,-0.077166,1.277129,1.000000
9136,0,3,-2.340995,1.129931,1.000000
9136,1,4,1.718121,-0.962259,1.000000
9136,1,5,1.436925,-0.135560,1.000000
9136,1,6,-0.812211,1.054432,1.000000
9136,1,7,0.546149,0.219595,1.000000
9136,2,8,0.986540,-0.344673,1.000000
9136,2,9,-0.461109,-1.354475,1.000000
9136,2,10,-1.578169,0.044021,1.000000
9136,2,11,-2.480068,0.706913,1.000000
9136,3,12,1.221246,0.949056,1.000000
9136,3,13,-1.331806,-0.522661,1.000000
9136,3,14,-2.889239,1.278722,2.000000
9136,3,15,1.626352,0.253930,1.000000
9137,0,0,1.844206,-0.796044,2.688454
9137,0,1,1.817058,1.089775,1.000000
9137,0,2,0.134999,1.329771,1.000000
9137,0,3,-2.125256,1.188365,1.000000
9137,1,4,1.930749,-0.899976,1.000000
9137,1,5,1.646820,-0.074949,1.000000
9137,1,6,-0.596846,1.112480,1.000000
9137,1,7,0.758765,0.280046,1.000000
9137,2,8,1.200446,-0.284038,1.000000
9137,2,9,-0.247000,-1.293753,1.000000
9137,2,10,-1.363272,0.104779,1.000000
9137,2,11,-1.846942,1.061046,1.655293
9137,3,12,1.434661,1.007402,1.000000
9137,3,13,-1.115219,-0.459944,1.000000
9137,3,14,-2.673032,1.336648,1.773085
9137,3,15,1.837712,0.314048,1.000000
9138,0,0,2.091608,-1.022686,2.143491
9138,0,1,2.066660,0.857457,1.000000
9138,0,2,0.388745,1.095261,1.000000
9138,0,3,-1.803255,0.929608,1.514815
9138,1,4,2.176957,-1.130558,1.000000
9138,1,5,1.899958,-0.304761,1.000000
9138,1,6,-0.341271,0.879941,1.000000
9138,1,7,1.010002,0.050126,1.000000
9138,2,8,1.452969,-0.513628,1.000000
9138,2,9,0.007682,-1.524333,1.000000
9138,2,10,-1.108185,-0.125020,1.000000
9138,2,11,-1.592156,0.829816,1.000000
9138,3,12,2.035804,0.439827,2.000000
9138,3,13,-0.858618,-0.690669,1.000000
9138,3,14,-2.418224,1.104466,1.543098
9138,3,15,2.085159,0.083418,1.000000
9139,0,0,2.309288,-0.744672,1.000000
9139,0,1,2.287891,1.139188,1.000000
9139,0,2,0.604043,1.379068,1.000000
9139,0,3,-1.127358,1.562875,2.514815
9139,1,4,1.927620,-0.580922,1.191380
9139,1,5,1.808981,-0.051498,1.228565
9139,1,6,-0.127496,1.160391,1.000000
9139,1,7,1.225302,0.329829,1.000000
9139,2,8,1.668665,-0.235003,1.000000
9139,2,9,0.221817,-1.248520,1.000000
9139,2,10,-0.895960,0.154553,1.000000
9139,2,11,-1.381075,1.111679,1.000000
9139,3,12,2.251776,0.720175,1.660424
9139,3,13,-0.645752,-0.412093,1.000000
9139,3,14,-2.206595,1.385266,1.302725
9139,3,15,2.301441,0.363372,1.000000
9140,0,0,2.064173,-0.592486,1.000000
9140,0,1,2.045252,1.286592,1.000000
9140,0,2,0.365673,1.527150,1.000000
9140,0,3,-1.364632,1.709556,2.288601
9140,1,4,1.207501,-0.744952,1.454728
9140,1,5,1.567434,0.097354,1.141691
9140,1,6,-0.365980,1.308488,1.000000
9140,1,7,0.809938,0.748698,2.000000
9140,2,8,1.428455,-0.085708,1.000000
9140,2,9,-0.016281,-1.096612,1.000000
9140,2,10,-1.131612,0.303031,1.000000
9140,2,11,-1.619538,1.259658,1.000000
9140,3,12,2.011669,0.867799,1.000000
9140,3,13,-0.883402,-0.263354,1.000000
9140,3,14,-2.438873,1.532374,1.193831
9140,3,15,2.060574,0.511707,1.000000
9141,0,0,1.874005,-0.379295,1.848337
9141,0,1,1.937121,1.299758,1.000000
9141,0,2,0.513053,1.574329,2.000000
9141,0,3,-1.461746,1.722610,1.426545
9141,1,4,0.598324,-0.956894,2.091076
9141,1,5,1.463059,0.111876,1.043697
9141,1,6,-0.466232,1.320156,1.000000
9141,1,7,0.706276,0.762058,1.313098
9141,2,8,1.325420,-0.071088,1.000000
9141,2,9,-0.648001,-1.160948,1.255649
9141,2,10,-1.232072,0.317120,1.000000
9141,2,11,-1.721007,1.273251,1.000000
9141,3,12,1.908665,0.880671,1.000000
9141,3,13,-0.979946,-0.247113,1.000000
9141,3,14,-2.537142,1.543459,1.000000
9141,3,15,1.958235,0.525401,1.000000
9142,0,0,1.651090,-0.698461,1.000000
9142,0,1,1.717034,0.982987,1.000000
9142,0,2,0.289344,1.260628,1.000000
9142,0,3,-1.491212,0.932368,2.038553
9142,1,4,0.373475,-1.282768,1.992355
9142,1,5,1.534099,-0.500276,1.129118
9142,1,6,-1.240384,0.764067,2.000000
9142,1,7,0.480507,0.444485,1.000000
9142,2,8,1.101290,-0.388915,1.000000
9142,2,9,-1.431563,-1.938641,1.310640
9142,2,10,-1.461187,-0.001341,1.000000
9142,2,11,-1.948005,0.957007,1.000000
9142,3,12,1.686316,0.563343,1.000000
9142,3,13,-1.599709,-0.778822,1.205592
9142,3,14,-2.769867,1.226860,1.000000
9142,3,15,1.788276,-0.111051,1.246065
9143,0,0,2.007441,-0.491271,1.000000
9143,0,1,2.068244,1.192867,1.000000
9143,0,2,0.641808,1.471884,1.000000
9143,0,3,-1.144706,1.142683,1.000000
9143,1,4,0.723659,-1.077508,1.326800
9143,1,5,1.355659,-0.354697,1.299932
9143,1,6,-0.410805,1.127499,3.000000
9143,1,7,0.830869,0.653221,1.000000
9143,2,8,1.851245,0.330995,1.331774
9143,2,9,-1.083778,-1.733484,1.142956
9143,2,10,-1.115088,0.207190,1.000000
9143,2,11,-1.603647,1.166100,1.000000
9143,3,12,2.040865,0.772559,1.000000
9143,3,13,-1.255769,-0.572044,1.185184
9143,3,14,-2.423449,1.438381,1.000000
9143,3,15,2.139740,0.097467,1.000000
9144,0,0,1.423487,-0.637232,2.000000
9144,0,1,1.917585,1.132147,1.000000
9144,0,2,0.485228,1.413255,1.000000
9144,0,3,-1.302586,1.081847,1.000000
9144,1,4,0.567373,-1.142043,1.000000
9144,1,5,1.198364,-0.416669,1.000000
9144,1,6,-0.570562,1.067701,1.319463
9144,1,7,0.674385,0.591700,1.000000
9144,2,8,1.695003,0.269081,1.034319
9144,2,9,-1.241682,-1.796141,1.000000
9144,2,10,-0.827187,0.464710,1.261777
9144,2,11,-1.410924,0.954678,1.170956
9144,3,12,1.885958,0.711517,1.000000
9144,3,13,-1.418594,-0.635480,1.000000
9144,3,14,-2.581121,1.377488,1.000000
9144,3,15,1.903762,-0.222749,1.321320
9145,0,0,1.356351,-0.506593,1.000000
9145,0,1,1.845620,1.257326,1.000000
9145,0,2,0.316108,2.002310,1.918014
9145,0,3,-1.365624,1.210675,1.000000
9145,1,4,0.501697,-1.011820,1.000000
9145,1,5,1.133739,-0.286805,1.000000
9145,1,6,-0.634301,1.195054,1.000000
9145,1,7,0.608039,0.720691,1.000000
9145,2,8,1.628746,0.398369,1.000000
9145,2,9,-1.305936,-1.661649,1.000000
9145,2,10,-0.890959,0.593844,1.000000
9145,2,11,-1.649465,0.531963,1.697860
9145,3,12,1.818208,0.839914,1.000000
9145,3,13,-1.481973,-0.504015,1.000000
9145,3,14,-3.149723,1.636738,1.454816
9145,3,15,2.069982,0.083178,2.321320
9146,0,0,1.508573,-0.992058,1.000000
9146,0,1,1.999134,0.773674,1.000000
9146,0,2,0.464196,1.531683,1.000000
9146,0,3,-1.223198,0.727923,1.000000
9146,1,4,0.649800,-1.499148,1.000000
9146,1,5,1.279463,-0.772670,1.000000
9146,1,6,-0.489604,0.712484,1.000000
9146,1,7,0.756879,0.237023,1.000000
9146,2,8,1.777304,-0.085478,1.000000
9146,2,9,-1.017685,-2.636501,2.000000
9146,2,10,-0.747480,0.110028,1.000000
9146,2,11,-1.505908,0.047834,1.000000
9146,3,12,1.968102,0.356281,1.000000
9146,3,13,-1.336752,-0.990409,1.000000
9146,3,14,-3.011865,1.154413,1.000000
9146,3,15,2.219566,-0.402450,1.000000
9147,0,0,1.485223,-1.407615,2.000000
9147,0,1,2.433502,1.095788,1.071674
9147,0,2,0.471557,1.417966,1.000000
9147,0,3,-1.730364,0.265151,1.472945
9147,1,4,0.969365,-1.152754,1.424646
9147,1,5,1.643780,-0.401485,1.046664
9147,1,6,-0.481043,0.609011,1.000000
9147,1,7,0.763331,0.133714,1.000000
9147,2,8,1.782528,-0.187271,1.000000
9147,2,9,-1.006416,-2.734662,1.686108
9147,2,10,-0.738670,0.007791,1.000000
9147,2,11,-1.495224,-0.054277,1.000000
9147,3,12,1.975431,0.253375,1.000000
9147,3,13,-1.328158,-1.090436,1.000000
9147,3,14,-2.733118,1.042888,1.433041
9147,3,15,2.225610,-0.502905,1.000000
9148,0,0,1.446924,-1.460130,1.834126
9148,0,1,2.331486,0.633100,1.114337
9148,0,2,0.435555,1.354431,1.000000
9148,0,3,-1.761781,0.210192,1.461338
9148,1,4,1.013546,-1.637952,1.650094
9148,1,5,1.606191,-0.455999,1.000000
9148,1,6,-0.026693,0.835933,1.508560
9148,1,7,0.463492,-0.056029,2.000000
9148,2,8,1.746051,-0.242178,1.000000
9148,2,9,-1.365869,-2.923302,1.702599
9148,2,10,-1.317681,-0.030700,1.117967
9148,2,11,-1.527608,-0.109274,1.000000
9148,3,12,1.936439,0.197875,1.000000
9148,3,13,-1.356926,-1.141189,1.000000
9148,3,14,-2.767550,0.987447,1.179003
9148,3,15,2.188512,-0.557353,1.000000
9149,0,0,1.135090,-1.379895,1.029936
9149,0,1,2.020096,0.718603,1.000000
9149,0,2,0.122831,1.440454,1.000000
9149,0,3,-2.078178,0.294241,1.000000
9149,1,4,0.702855,-1.555865,1.219551
9149,1,5,1.442180,-0.402747,1.015360
9149,1,6,-0.340171,0.919689,1.000000
9149,1,7,0.151406,0.027281,1.543461
9149,2,8,1.437368,-0.158689,1.000000
9149,2,9,-1.681446,-2.845781,1.046349
9149,2,10,-1.632822,0.053372,1.000000
9149,2,11,-1.843226,-0.025706,1.000000
9149,3,12,1.306076,0.366522,2.000000
9149,3,13,-1.669754,-1.058639,1.000000
9149,3,14,-3.083898,1.072801,1.104661
9149,3,15,1.881458,-0.474190,1.000000
9150,0,0,0.783779,-0.935936,1.000000
9150,0,1,1.661558,1.157549,1.000000
9150,0,2,-0.226483,1.882740,1.000000
9150,0,3,-2.424214,0.736945,1.000000
9150,1,4,0.351030,-1.111611,1.000000
9150,1,5,1.089270,0.040411,1.000000
9150,1,6,-0.690046,1.361550,1.000000
9150,1,7,-0.198943,0.469731,1.000000
9150,2,8,1.083311,0.284435,1.000000
9150,2,9,-2.029740,-2.399333,1.000000
9150,2,10,-1.977561,0.494983,1.000000
9150,2,11,-2.191408,0.417311,1.000000
9150,3,12,0.603141,1.251674,3.000000
9150,3,13,-2.016512,-0.613792,1.000000
9150,3,14,-3.434239,1.513306,1.000000
9150,3,15,1.528725,-0.030895,1.000000
9151,0,0,1.013398,-0.772577,1.000000
9151,0,1,1.886863,1.316937,1.000000
9151,0,2,0.243033,2.418527,1.955097
9151,0,3,-2.188143,0.899104,1.000000
9151,1,4,0.580206,-0.941823,1.000000
9151,1,5,1.320838,0.202855,1.000000
9151,1,6,-0.456364,1.521788,1.000000
9151,1,7,-0.208540,0.571280,1.480803
9151,2,8,1.642338,0.492225,2.000000
9151,2,9,-1.793664,-2.232833,1.000000
9151,2,10,-1.744789,0.656966,1.000000
9151,2,11,-1.957410,0.579565,1.000000
9151,3,12,1.246766,0.987889,3.614205
9151,3,13,-1.774880,-0.003408,1.726841
9151,3,14,-3.196623,1.672421,1.000000
9151,3,15,2.184403,0.470024,1.923477
9152,0,0,0.780477,-0.800924,1.000000
9152,0,1,1.651995,1.295159,1.000000
9152,0,2,-0.136256,1.882644,2.725075
9152,0,3,-2.427873,0.875241,1.000000
9152,1,4,0.381652,-0.961298,1.636334
9152,1,5,0.986511,0.225676,1.075693
9152,1,6,-0.694514,1.498402,1.000000
9152,1,7,-0.446709,0.547173,1.000000
9152,2,8,1.408292,0.467861,1.039334
9152,2,9,-2.032468,-2.261125,1.000000
9152,2,10,-1.980478,0.632896,1.000000
9152,2,11,-2.199753,0.555421,1.000000
9152,3,12,1.012403,0.964479,3.110037
9152,3,13,-2.014139,-0.029250,1.000000
9152,3,14,-3.350844,1.143133,1.076893
9152,3,15,1.433206,0.817629,2.923477
9153,0,0,0.662966,-1.035025,1.000000
9153,0,1,1.261990,1.123402,1.286029
9153,0,2,-0.251701,1.634367,2.549285
9153,0,3,-2.539780,0.636280,1.000000
9153,1,4,0.264729,-1.196058,1.294246
9153,1,5,0.868115,-0.011990,1.000000
9153,1,6,-0.808891,1.257753,1.000000
9153,1,7,-0.562002,0.308554,1.000000
9153,2,8,0.777785,-0.065799,1.398698
9153,2,9,-2.144844,-2.497887,1.000000
9153,2,10,-2.093680,0.394559,1.000000
9153,2,11,-2.313691,0.316920,1.000000
9153,3,12,1.367585,0.463959,3.646796
9153,3,13,-2.368817,-0.559059,2.000000
9153,3,14,-3.465471,0.903324,1.000000
9153,3,15,1.315511,0.578835,2.393955
9154,0,0,1.035487,-0.989807,1.000000
9154,0,1,1.641889,1.173424,1.000000
9154,0,2,0.505220,1.604703,2.613946
9154,0,3,-1.819626,0.805190,2.000000
9154,1,4,0.638437,-1.150126,1.000000
9154,1,5,1.244269,0.035403,1.000000
9154,1,6,-0.436595,1.307461,1.000000
9154,1,7,-0.013095,0.748022,1.119158
9154,2,8,1.151920,-0.018424,1.000000
9154,2,9,-1.775252,-2.455333,1.000000
9154,2,10,-1.721674,0.442422,1.000000
9154,2,11,-1.412704,-0.062983,1.260063
9154,3,12,1.741535,0.512274,3.513405
9154,3,13,-1.603296,-0.320522,2.125533
9154,3,14,-3.100424,0.952786,1.000000
9154,3,15,1.696721,0.627559,1.426552
9155,0,0,1.024194,-1.033729,1.000000
9155,0,1,1.635977,1.134859,1.000000
9155,0,2,0.494456,1.568681,1.000000
9155,0,3,-1.832947,0.762802,1.000000
9155,1,4,0.630117,-1.192820,1.000000
9155,1,5,1.234898,-0.007264,1.000000
9155,1,6,-0.448771,1.266679,1.000000
9155,1,7,-0.024069,0.705585,1.000000
9155,2,8,1.140054,-0.061125,1.000000
9155,2,9,-1.789663,-2.504068,1.000000
9155,2,10,-1.735576,0.400134,1.000000
9155,2,11,-1.427551,-0.105869,1.000000
9155,3,12,1.730428,0.469742,1.000000
9155,3,13,-1.616764,-0.364695,1.000000
9155,3,14,-3.132807,0.868881,2.000000
9155,3,15,1.687181,0.585999,1.000000
9156,0,0,1.067851,-1.097552,1.000000
9156,0,1,1.673204,1.066831,1.000000
9156,0,2,0.535254,1.498286,1.000000
9156,0,3,-1.788128,0.697781,1.000000
9156,1,4,0.670008,-1.250632,1.000000
9156,1,5,1.276448,-0.071865,1.000000
9156,1,6,-0.404037,1.199485,1.000000
9156,1,7,0.148643,0.443397,2.000000
9156,2,8,1.183609,-0.125645,1.000000
9156,2,9,-1.871204,-2.364754,1.488731
9156,2,10,-1.687558,0.334752,1.000000
9156,2,11,-1.381730,-0.170641,1.000000
9156,3,12,1.774352,0.404451,1.000000
9156,3,13,-1.571714,-0.428980,1.000000
9156,3,14,-3.084228,0.802557,1.363981
9156,3,15,1.724301,0.519284,1.000000
9157,0,0,0.900910,-1.225351,1.000000
9157,0,1,1.506342,0.935530,1.000000
9157,0,2,0.128556,1.026035,2.000000
9157,0,3,-1.951785,0.567874,1.000000
9157,1,4,-0.044072,-1.551553,1.078248
9157,1,5,1.109753,-0.201154,1.000000
9157,1,6,-0.568386,1.069060,1.000000
9157,1,7,-0.017226,0.312920,1.969393
9157,2,8,1.016556,-0.254798,1.000000
9157,2,9,-2.033268,-2.489620,1.413517
9157,2,10,-1.849077,0.205133,1.000000
9157,2,11,-1.545160,-0.299104,1.000000
9157,3,12,1.608381,0.274585,1.000000
9157,3,13,-1.736273,-0.556305,1.000000
9157,3,14,-3.243374,0.671535,1.293673
9157,3,15,1.650056,0.795294,1.399582
9158,0,0,1.198300,-1.377627,1.000000
9158,0,1,1.806025,0.788678,1.000000
9158,0,2,0.425936,0.878602,1.000000
9158,0,3,-1.350996,0.098814,2.000000
9158,1,4,0.250069,-1.710275,1.000000
9158,1,5,1.404159,-0.351497,1.000000
9158,1,6,0.190026,0.836494,1.628754
9158,1,7,0.276946,0.163858,1.000000
9158,2,8,1.316792,-0.068427,1.049395
9158,2,9,-1.644013,-2.619263,2.004965
9158,2,10,-1.558609,0.054851,1.000000
9158,2,11,-1.255585,-0.449874,1.000000
9158,3,12,1.906659,0.124900,1.000000
9158,3,13,-1.448192,-0.708741,1.000000
9158,3,14,-2.953896,0.522307,1.000000
9158,3,15,1.948994,0.645812,1.000000
9159,0,0,1.161553,-1.553299,1.000000
9159,0,1,1.407709,1.112189,1.100657
9159,0,2,0.394391,0.696805,1.000000
9159,0,3,-1.264439,-0.604866,3.000000
9159,1,4,0.218341,-1.890198,1.000000
9159,1,5,1.369621,-0.532126,1.000000
9159,1,6,0.158333,0.653542,1.431978
9159,1,7,0.245181,-0.017471,1.000000
9159,2,8,1.284443,-0.249155,1.000000
9159,2,9,-1.672648,-2.795787,1.000000
9159,2,10,-1.587639,-0.126027,1.000000
9159,2,11,-1.285173,-0.630390,1.000000
9159,3,12,1.872409,-0.055999,1.000000
9159,3,13,-1.475069,-0.887798,1.000000
9159,3,14,-2.980527,0.340874,1.000000
9159,3,15,1.753604,0.591207,1.881761
9160,0,0,1.701433,-1.339988,1.000000
9160,0,1,1.940449,1.332835,1.000000
9160,0,2,0.935967,0.921146,1.000000
9160,0,3,-0.732736,-0.390586,2.004481
9160,1,4,0.755487,-1.678783,1.000000
9160,1,5,1.906178,-0.317710,1.000000
9160,1,6,0.691670,0.870477,1.419082
9160,1,7,0.780467,0.197786,1.000000
9160,2,8,1.820688,-0.034725,1.000000
9160,2,9,-1.143495,-2.583132,1.000000
9160,2,10,-1.057094,0.089444,1.000000
9160,2,11,-0.221081,-0.201397,2.000000
9160,3,12,2.410222,0.158939,1.000000
9160,3,13,-0.943532,-0.674256,1.000000
9160,3,14,-2.454107,0.557651,1.000000
9160,3,15,2.294640,0.808767,1.000000
9161,0,0,1.225432,-1.695353,1.000000
9161,0,1,1.308943,0.699774,1.240494
9161,0,2,0.458149,0.575424,1.000000
9161,0,3,-1.209619,-0.740495,1.000000
9161,1,4,0.277519,-2.031595,1.000000
9161,1,5,0.884386,-1.102575,1.703526
9161,1,6,0.214783,0.521237,1.000000
9161,1,7,0.303310,-0.151389,1.000000
9161,2,8,1.345998,-0.384225,1.000000
9161,2,9,-1.621563,-2.937179,1.000000
9161,2,10,-1.538659,-0.259977,1.000000
9161,2,11,-0.700817,-0.550785,1.000000
9161,3,12,1.430503,-0.495554,2.000000
9161,3,13,-1.422529,-1.025511,1.000000
9161,3,14,-2.936972,0.208862,1.000000
9161,3,15,1.822672,0.460396,1.000000
9162,0,0,1.260893,-1.965904,1.000000
9162,0,1,1.145058,0.152861,1.370943
9162,0,2,0.537445,-0.149002,2.000000
9162,0,3,-1.172438,-1.015140,1.000000
9162,1,4,0.312992,-2.298787,1.000000
9162,1,5,1.136010,-1.066831,1.725157
9162,1,6,0.250867,0.245932,1.000000
9162,1,7,0.442790,-0.087065,1.259390
9162,2,8,1.381437,-0.658731,1.000000
9162,2,9,-1.580648,-3.204686,1.000000
9162,2,10,-1.500786,-0.534670,1.000000
9162,2,11,-0.662421,-0.825523,1.000000
9162,3,12,1.464654,-0.770149,1.783308
9162,3,13,-1.383525,-1.298333,1.000000
9162,3,14,-2.891937,-0.066032,1.000000
9162,3,15,1.854664,0.183273,1.000000
9163,0,0,1.728986,-1.575263,1.000000
9163,0,1,1.608206,0.551592,1.000000
9163,0,2,1.002270,0.246383,1.000000
9163,0,3,-0.712363,-0.621071,1.000000
9163,1,4,0.777813,-1.910736,1.000000
9163,1,5,2.022286,-0.713689,1.814331
9163,1,6,0.713777,0.640630,1.000000
9163,1,7,0.906326,0.306974,1.000000
9163,2,8,1.845494,-0.264607,1.000000
9163,2,9,-1.119421,-2.816505,1.000000
9163,2,10,-0.861135,-0.585500,1.099690
9163,2,11,-0.201388,-0.430889,1.000000
9163,3,12,1.926808,-0.375050,1.554910
9163,3,13,-0.429237,-0.387013,2.000000
9163,3,14,-2.434933,0.329476,1.000000
9163,3,15,2.318125,0.582413,1.000000
9164,0,0,1.592074,-1.874073,1.000000
9164,0,1,1.470333,0.248300,1.000000
9164,0,2,0.866640,-0.058700,1.000000
9164,0,3,-0.846128,-0.922764,1.000000
9164,1,4,0.642678,-2.212787,1.000000
9164,1,5,2.366261,-1.175834,1.972029
9164,1,6,0.578777,0.337130,1.000000
9164,1,7,0.771223,0.002077,1.000000
9164,2,8,1.709083,-0.567383,1.000000
9164,2,9,-1.252553,-3.116208,1.000000
9164,2,10,-0.994012,-0.888413,1.000000
9164,2,11,-0.335861,-0.733567,1.000000
9164,3,12,2.245050,-0.646433,1.572703
9164,3,13,-0.260739,-0.154112,2.174270
